epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.5903141498565674,0.0010000000474974513,0.9669304490089417,0.4791666567325592,1.2216728925704956
1,0.6151832342147827,0.0010000000474974513,0.7998546361923218,0.5625,0.8177485466003418
2,0.6400523781776428,0.0010000000474974513,0.7143669724464417,0.5572916865348816,0.9630098938941956
3,0.6295811533927917,0.0010000000474974513,0.6855135560035706,0.703125,0.6019430756568909
4,0.6596858501434326,0.0010000000474974513,0.6668195724487305,0.609375,0.6592957377433777
